"X","Reviews"
1058,"warner brothers bringing johnny depp out for the fantastic beasts panel then immediately proceeding with their aquaman panel in the same hall, bringing amber heard out... is...not cool"
1059,"Liberals portraying themselves...  "
1060,"Fantastic Beasts, Godzilla, Aquaman NERDGASMMMMMM"
1061,"The  panel kicked off a day of programming in Hall H during  with : The Crimes of Grindelwald — featuring a new trailer and a surprise guest "
1062,"Got a free signing from the cast of Fantastic Beasts: The Crimes of Grindelwald!     San Diego Convention Center "
1063,"Looks like it’s time to get into the Fantastic Beasts series "
1064,"I added a video to a  playlist  Fantastic Beasts: Crimes of Grindelwald Official comic con trailer"
1065,"Fantastic Beasts: Crimes of Grindelwald Official comic con trailer reaction:  via "
1066," The New ""Fantastic Beasts: Crimes Of Grindelwald"" Trailer Is Here And We Get To See Young Newt At Hogwarts   "
1067,"Fantastic Beasts 2 trailer!
 "
1068," He’s Grindewald. From Fantastic Beasts. Harry Potter spin-off."
1069,"Omg I’ve just seen the new Fantastic Beasts trailer and I am LIVING FOR IT 1000% "
1070," Fantastic Beasts and Shazam!"
1071,"I've died. This is amazing. Eddie Redmayne Says The Actor Who Plays Young Newt Is The Most Magical Part Of ""Crimes Of Grindelwald""  via "
1072,"yay Fantastic Beasts and Cursed Child and Harry Potter and everything but my question is: when will we get a Wizarding World movie or tv show or play with a Ravenclaw lead? <U+0001F499><U+0001F985>"
1073,"I haven’t seen the first Fantastic Beasts movie for many reasons (mostly lack of diversity) but Depp has made it so that I definitely won’t watch it."
1074," Fantastic Beasts Crimes of Grindelwald obviously <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>"
1075," They could just cancel Fantastic Beasts. It was terrible."
1076,"Fantastic Beasts 2 ANNND Godzilla: King of Monsters trailer dropped within an hour of each other. Damn, I love Comic Con weekend! "
1077," Pottermore update: "
1078,"Saya suka video   Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1079,"OHMYGOD THE FANTASTIC BEASTS TRAILER THE FANTASTIC BEASTS TRAILER THE FANTASTIC BEASTS TRAILER THE FANTASTIC BEASTS TRAILER THE FANTASTIC BEASTS TRAILER THE FANTASTIC BEASTS TRAILER THE FANTASTIC BEASTS TRAILER THE FANTASTIC BEASTS TRAILER THE FANTASTIC BEASTS TRAILER <U+0001F44F><U+0001F44F><U+0001F44F> "
1080,"my dad considers the first Fantastic Beasts one of his all time favorite movies so I'm probably going to have to see the sequel with him "
1081," Aquaman &amp; Fantastic Beasts. 

This shot hyped me so much! "
1082,"QUERO VER FANTASTIC BEASTS AGR"
1083,"I added a video to a  playlist  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con"
1084,"Saw the new fantastic beasts trailer and not gonna lie november couldn't come soon enough <U+0001F600><U+0001F604>"
1085,"All WB pictures look good
Hope Aquaman, Shazam, Godzilla and Fantastic Beasts won't disappoint"
1086," definitely fantastic beasts"
1087,"Why does it look like Dumbledore teaches DADA in the Fantastic Beasts 2 trailers? It's very obviously the DADA classroom and he's teaching about boggarts. He taught transfiguration!!"
1088,"I liked a  video  Godzilla &amp; Fantastic Beasts 2 Trailer Reactions! (SDCC 2018 Panels)"
1089,"the concept of fantastic beasts and where to find them is so delicious, a beautiful way to expand the world we all know and love. except THEY FUCKING CAST JOHNNY DEPP AND NOW THE WHOLE THING IS TOXIC"
1090,"Aquaman, Fantastic Beasts, and Godzilla!!???? "
1091,"Thoughts on the WB trailers:
Godzilla 2-Eh
Aquaman-Good but too much CGI
Fantastic Beasts 2-Fantastic
Shazam-Eh"
1092,"Fantastic Beasts 2 takes us back into Hogwarts I’m so excited wow wow wow"
1093,"I liked a  video  FANTASTIC BEASTS 2 Trailer 2 (2018)"
1094," Auquaman, Fantastic Beasts and Shazam ..."
1095,"Godzilla &amp; Fantastic Beasts 2 Trailer Reactions! (SDCC 2018 Panels)  via "
1096," fantastic beasts. I want to like this one. I didnt like the first one"
1097,"BUT!!!!! FANTASTIC BEASTS !!!!!!!!"
1098,"anyways just in case y'all were wondering dumbledore has over 40yrs to go from teaching DADA to newt scamander in fantastic beasts to teaching transfiguration to tom riddle to becoming headmaster while lupin was young"
1099,"y'all should see the fantastic beasts reaction video i sent to erna bc it's basically me gagging every time j*hnny d*pp is on screen <U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
1100,"  I love HP and Fantastic Beasts. _rowling was pure genius when she wrote those series."
1101,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald Trailer - Comic Con 2018"
1102,"Me trying to enjoy the Fantastic Beasts trailer even though Depp "
1103," Fantastic Beasts!"
1104,"Where is the person that sends aggressive messages to everyone who says fantastic beasts is boring fucking fight me"
1105,"IM SOOO EXCITED FOR FANTASTIC BEASTS 2 ONLY FOR EZRA ZOE ALISON AND EDDIE"
1106,"OH MY GOD LOOK AT EZRA WITH THE CAST OF FANTASTIC BEASTS SKSJSJ MY LUNGS "
1107," Fantastic Beasts and Aquaman! Deffo seeing them!"
1108,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1109,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer   <U+2764><U+FE0F><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>"
1110,"Me after watching the new Fantastic Beasts trailer "
1111,"Hollyweird has become very boring and predictable!  If Hollywood is for something then the opposite stance is the position to be. No brained! "
1112,"Damn, trailers for Fantastic Beasts, Godzilla and Aquaman today...

Which ones are you most excited for?"
1113,"Daily Podcast: Comic-Con 2018: Aquaman, Shazam, Wonder Woman 1984, Godzilla 2, Fantastic Beasts 2, and The LEGO Movie 2 "
1114," <U+0001F44D>AND I HAVE NO DOUBT WE WILL BE SEEING THE OTHER TWO DEATHLY HALLOWS PLAY A ROLE IN ""FANTASTIC BEASTS"" BET MONEY ON THAT."
1115,"Fantastic Beasts 2 looks awesome! Curious how this 5-film series will pan out"
1116,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1117,"I liked a  video  FANTASTIC BEASTS 2 Trailer 2 (2018)"
1118,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer -"
1119," Fantastic Beasts 2."
1120,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1121,"I greatly oppose ANYONE who dares say Johnny Depp isn’t absolutely perfect for this role. He’s going to get back in the game, and knock it out of the park <U+0001F44C><U+0001F3FC> 

Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer "
1122,"I added a video to a  playlist  Fantastic Beasts 2 trailer Reaction - AMAZING!!!"
1123,"Fantastic Beasts 2 trailer Reaction - AMAZING!!!:  via "
1124,"Also, new trailer for Fantastic Beasts and there was some stuff I didn't really like about it as a book fan, but I'm going to push that down and just enjoy it for what it is, even if details like Dumbledores job are wrong.  "
1125,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1126,"Aquaman 
Shazam 
Fantastic Beasts: The Crimes of Grindelwald

Me: "
1127,"johnny dipshit doing a 'surprise' appearance RIGHT after amber heard's panel is fucked up and it frustrates me that he is still in the fantastic beasts universe!!!!!!"
1128,"WOW!!!
Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1129,"I liked a  video  FANTASTIC BEASTS 2 Trailer 2 (2018)"
1130,"I'm annoyed Johnny Depp and Jude Law are in Fantastic Beasts."
1131,"San Diego Comic-Con 2018: Depp emerges a month after embarrassing Rolling Stone article  via "
1132,"Fantastic Beasts 2 looks absolutely class"
1133,"Why tf is Dumbledore teaching DADA in Fantastic Beasts?"
1134,"Daily Podcast: Comic-Con 2018: Aquaman, Shazam, Wonder Woman 1984, Godzilla 2, Fantastic Beasts 2, and The LEGO Movie 2  "
1135,"Fantastic Beasts 2 looks awesome. Now, just drop the Venom trailer."
1136," Shazam and Fantastic Beasts"
1137,": The Crimes Of Grindelwald Images Tease A Return To The Wizarding World -  "
1138,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1139,"Daily Podcast: Comic-Con 2018: Aquaman, Shazam, Wonder Woman 1984, Godzilla 2, Fantastic Beasts 2, and The LEGO Movie 2 "
1140,"Fantastic Beasts: The Crimes of Grindelwald Comic-Con Trailer (2018) | M...  via "
1141,"I liked a  video  FANTASTIC BEASTS 2 Trailer 2 (2018)"
1142,"FANTASTIC BEASTS 2 Trailer 2 (2018)  via "
1143,"Watch the Fantastic Beasts: Crimes of Grindelwald trailer from Comic-Con 2018  "
1144,"All the updates, trailers, and commentary for Fantastic Beasts: The Crimes of Grindelwald  "
1145,"THE NEW FANTASTIC BEASTS TRAILER IS REALLY AMAZING I CANT WAIT"
1146,"SO EXCITED FOR THE NEW FANTASTIC BEASTS MOVIE"
1147,"The Fantastic Beasts: The Crimes of Grindelwald trailer looks fricken wild. Not sure what I think of a lot of the same people returning (one of them being a massive spoiler IMO), though I’ve been wanting a more involved villain and this looks like it’ll deliver."
1148,"Stranger than Fiction:  Johnny Depp Surprises Comic-Con in Full 'Fantastic Beasts' Character "
1149,"Pinned to iCandyRich on : FANTASTIC BEASTS 2 Trailer 2 (2018) Trailer 2 for FANTASTIC BEASTS 2 The Crimes of Grindelwald  "
1150,"Out of every trailer to release today (Shazam, Fantastic beasts, Glass, Aquaman &amp; Godzilla) Godzilla was by far the best trailer. Genuinely made me excited for that movie!"
1151,"The new ‘Fantastic Beasts: The Crimes of Grindelwald’ trailer is here and it’s time to get hype  "
1152,"Watch the Fantastic Beasts: Crimes of Grindelwald trailer from Comic-Con 2018  "
1153,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1154,"<U+2734><U+FE0F>DEPP FREAKOUT AT COMIC-CON

<U+2734><U+FE0F>Delivers fascist speech in character 

<U+2734><U+FE0F>CAST: 'Impeach Trump!' 

"
1155,"FANTASTIC BEASTS 2 Official Trailer  (2018) Crimes Of Grindelwald Movi...  via "
1156,"Aquaman, Shazam, Godzilla, Fantastic Beasts, Glass! <U+0001F60D> I’m gonna need someone to come see all these movies with me! "
1157,"All the updates, trailers, and commentary for Fantastic Beasts: The Crimes of Grindelwald  "
1158,"The : The Crimes of Grindelwald gives us our first look at a classic  character  "
1159,"All the updates, trailers, and commentary for Fantastic Beasts: The Crimes of Grindelwald "
1160,"I Have Revealed Myself as a pocket doctor who and fantastic beasts fan this weekend im so sorry"
1161,"Hhhhhhh
HhhhHhhhbhbhHhbb
I just watched the COG trailer and legitimately started tearing up it looks so good
Fantastic beasts is such a cheesy hyperfocus and i dont even care
(Keep johnny depp away from me though)"
1162,"Fantastic beasts objectively sucks and johnny depp can die in hell but i love it deeply and wholeheartedly and it got me through a tough point in my life so i dont even care. Tina Goldstein Wife City"
1163,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1164,"fantastic beasts two though; i am so excited i can't! well, i'm just super excited over jude law as dumbledore, that's more than enough for my satisfaction, i'll forget jack sparrow is there."
1165,"SDCC: Watch A Full Trailer For Fantastic Beasts: The Crimes Of Grindelwald  via "
1166,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1167,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1168,"Daily Podcast: Comic-Con 2018: Aquaman, Shazam, Wonder Woman 1984, Godzilla 2, Fantastic Beasts 2, and The LEGO Movie 2  "
1169," Forgot about Fantastic Beasts"
1170,"Fantastic Beasts looks good fuck Johnny Depp and JK Rowling"
1171,"Fantastic Beasts  fantasticbeastsmovie     San Diego Convention Center "
1172,"My thoughts of Fantastic Beasts: The Crimes of Grindelwald on : "
1173,"I liked a  video  'Fantastic Beasts: The Crimes of Grindewald' San Diego Comic-Con trailer"
1174,"Paramount can really keep fantastic beasts. This franchise is so pointless and bland"
1175,"But HOLY GUACAMOLE, the second  looks like the best thing ever. I've read the entire Harry Potter saga 8 times, I really liked the first Fantastic Beasts, but that one is gonna be 100 times better. Holy hell."
1176,"New post (Jude Law, Eddie Redmayne, and Johnny Depp attend Fantastic Beasts:The Crimes Of Grindelwald panel) has been published on Celeb Central -  "
1177,"Johnny Depp Surprises Comic-Con as His Dark Fantastic Beasts Character: 'The Moment Has Come' "
1178,"Sounds like the cast of the new Harry Potter movie don't want half the country to even consider coming to see it. So be it.    "
1179,"Fantastic Beasts : The Crime of Grindelwald

Release date: November 16, 2018

Starring: Johnny Depp, Jude Law, Eddie Redmayne

 "
1180,"Daily Podcast: Comic-Con 2018: Aquaman, Shazam, Wonder Woman 1984, Godzilla 2, Fantastic Beasts 2, and The LEGO Movie 2 "
1181,"Home, finally.. time to catch up on these trailers. All of which I'm very excited for. (Overlord, Shazam, Fantastic Beasts, Aquaman, Godzilla and Glass) <U+2217>whew"
1182,"""Fantastic Beasts: The Crimes of Grindelwald"" Releases New Trailer at Comic-Con  | "
1183,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  <U+0E1C><U+0E48><U+0E32><U+0E19> "
1184,"Noviembre: Vikings, Outlander, Fantastic Beasts, Roger Waters, que buen mes."
1185,"woke up and saw Aquaman + Fantastic Beasts: The Crimes of Grindelwald trailers LOL GOOOOD MORNING PHILIPPINESSSSSS"
1186,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1187,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1188,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald Comic-Con Trailer (2018) | Movieclips"
1189,"Daily Podcast: Comic-Con 2018: Aquaman, Shazam, Wonder Woman 1984, Godzilla 2, Fantastic Beasts 2, and The LEGO Movie 2 "
1190,"I liked a  video  FANTASTIC BEASTS 2 Trailer 2 (2018)"
1191,"Come thru, Mirror of Erised! <U+2728> "
1192,"The Fantastic Beasts: The Crimes of Grindelwald gives us our first look at a classic Harry Potter character "
1193,"The Fantastic Beasts: The Crimes of Grindelwald gives us our first look at a classic Harry Potter character "
1194,"Johnny Depp Stops By Comic-Con in Character as Grindelwald Alongside 'Fantastic Beasts' Cast!"
1195,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con | TV "
1196,"Aquaman, Fantastic Beasts, Shazam &amp; Godzilla trailers from comic-con, fucking nerd overload"
1197,"trailer de aquaman y fantastic beasts "
1198,"i need to go to bed because i’m literally gonna start crying about fantastic beasts again"
1199,"Aquaman looks pretty bad, but Shazam looks awesome. Godzilla looks...pretty? Glass looks great. But what I’m most excited for is the new Fantastic Beasts."
1200,"Watch the New Fantastic Beasts 2 Trailer! "
1201,"Watch the New Fantastic Beasts 2 Trailer!  via "
1202," it makes me sad that i didn’t get into them til 2011 and there was nothing left to look forward to ): but i quite liked fantastic beasts"
1203,"The WB panel was great, right? We got some really great trailers for Fantastic Beasts, Godzilla and DC movies.

Then you have MCU stans be like ""THE MCU REVOLUTIONIZED CINEMA ITSELF"". I guess Infinity War wasn't enough to cure your insecurity. So much for the superiority complex. "
1204,"'Fantastic Beasts 2' Brings Magical Trailer and Johnny Depp to Comic-Con: Watch - Billboard "
1205,"The new Fantastic Beasts 2 takes us back to Hogwarts - watch  "
1206,"Daily Podcast: Comic-Con 2018: Aquaman, Shazam, Wonder Woman 1984, Godzilla 2, Fantastic Beasts 2, and The LEGO Movie 2  "
1207,"i feel like i'd quite enjoy fantastic beasts, but at the same time i also have standards."
1208,"Fantastic Beasts: The Crimes of Grindelwald Gets New Trailer at San Diego Comic-Con 2018 "
1209,"Come thru, Mirror of Erised! <U+2728> "
1210,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1211,"Johnny Depp in Fantastic Beasts is the best thing"
1212,"Fantastic Beasts!!!!!!!"
1213,"Also you know what is crappy? The fact I want to be so excited for Fantastic Beasts but I just can't be. 
Depp is an abuser, and they've still let him be the lead, hell Rowling came out and defended him. 

Dumbledore has been straightwashed with no push back from Rowling it seems"
1214,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1215,"THERES A NEW FANTASTIC BEASTS TRAILER? GOTTA FUCKING GOOOO"
1216,"fantastic beasts looks so good actually but j*hnny d*epp does bring the excitement down a notch <U+0001F612><U+0001F612>"
1217,"The Crimes of Grindelwald Come to Light in a New Fantastic Beasts 2 Trailer "
1218,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer -"
1219,"'Fantastic Beasts 2' Brings Magical Trailer and Johnny Depp to Comic-Con - The Hollywood Reporter "
1220,"'Fantastic Beasts 2' Brings Magical Trailer and Johnny Depp to Comic-Con: Watch - Billboard "
1221,"‘Fantastic Beasts’ Comic-Con panel mixes awesome trailer with awkward Johnny Depp… "
1222,"Yuck.  via "
1223,"Nicolas Flamel is included in the next Fantastic Beasts and I have all the heart eyes!"
1224,"I CANT EVEN RIGHT NOW. Im sitting re watching the trailer over and over, every ome go watch, Fantastic Beasts: The Crimes of Grindelwald the new trailer is AMAZING  "
1225,"Full Comic-Con Trailer Released for Fantastic Beasts: The Crimes of Grindenwald [SDCC18]  "
1226,"I was giving Ashton shit for liking Fantastic Beasts over Harry Potter. Then he told me why- Newt. We believe the theory that Newt is on the autism spectrum and he loves that there's some representation for the autistic community in a positive light.

I want to marry that boy"
1227,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1228,"Not digging this new Fantastic Beasts trailer. I mean it looks fine but nothing spectacular. What’s worse in my opinion is we have 3 more after this. I was hoping that Fantastic Beasts would have been a good One Shot in the universe but nope. Let’s have Newt take on Grindelwald. "
1229,"Zoe Kravitz Calls To Impeach Trump At ‘Fantastic Beasts’ Comic-Con Panel  via "
1230,"Fantastic beasts new trailer <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F5A4><U+0001F5A4><U+0001F5A4><U+0001F5A4><U+0001F5A4><U+0001F5A4><U+0001F5A4><U+0001F5A4><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>"
1231,"Fantastic Beasts The Crimes of Grindelwald Official Comic Con Trailer Reaction - HYPE  "
1232," You forgot the new Fantastic Beasts trailer..."
1233," Also, the fantastic beasts looks great. Isn't this in the same world as Harry Potter?"
1234,"FANTASTIC BEASTS 2 Trailer 2 (2018)  via "
1235,"the only thing that bothers me about the fantastic beasts new movie is that i ship grindeldore and now i have to live with the mental image of them being jd and jl"
1236,"Today has been like movie/geek Christmas

Aquaman
Shazam
Fantastic Beasts 
Godzilla
Glass
Hellfest 

Just awesome trailer after awesome trailer. I <U+0001F5A4><U+0001F5A4><U+0001F5A4> comic-con

  "
1237,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer "
1238,"So that's new Walking Dead, Fear TWD, Fantastic Beasts, Shazam, Titans and Aquaman trailers! San Diego Comic Con never disappoints! "
1239,"I want to be excited for the new fantastic beasts but then I think of johnny depp and jk rowling and it’s a big no from me"
1240,"OMG hasta noviembre toca esperar??!! Uuuff <U+0001F9D9><U+200D>><U+FE0F> 
FANTASTIC BEASTS 2 The Crimes of Grindelwald Trailer (2018) "
1241,"omg the new fantastic beasts trailer is just wow, i can't wait till november"
1242,"Fantastic Beasts: The Crimes of Grindelwald Comic Con Panel    Dumbledore... "
1243,"Fantastic Beasts 2 looks terrific too."
1244,"Fantastic Beasts: The Crimes of Grindelwald Comic-Con Trailer (2018) | Movieclips Trailers "
1245,"Harry Potter fans rejoice - Newt and his suitcase of fantastic beasts are back!!!

Grindelwald has set about gathering followers, most unsuspecting of his true agenda: to raise pure-blood wizards up to rule over all non-magical beings.  

In an... "
1246,"the fantastic beasts trailer I'M SCREAMING"
1247," no Godzilla love? That was the best trailer outside of fantastic beasts."
1248,"Let's talk Comic Con trailers.

Glass: Loved it, can't wait.
Godzilla: Eh, whatever.
Shazam: Not as bad as I thought it would look.
Fantastic Beasts: Looks decent.
Aquaman: My eyes and ears are bleeding."
1249,"'Fantastic Beasts' actress says she would use her magic powers to impeach Trump  "
1250,"winters gone be so good <U+0001F629><U+0001F629><U+0001F629> fantastic beasts comes out, am going to AMSTERDAM, CHRISTMAS MARKETS AND turn 18 HUH thank u"
1251,"!!!
FANTASTIC BEASTS 2 Trailer 2 (2018)  via "
1252,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1253,"THE FUCKING TRAILER FOR FANTASTIC BEASTS REALLY HAS ME FUCKING SCEREAMING LOUDER THAN ANYTHINGJDSFNGJHDS BITCH I THOUGH JK ROWLING'S FUCKING DUSTY HOLD ON MY NECK WAS GONE,,,, BUT HERE I AM ONCE AGAIN FUCKING CRYING OVER HARRY POTTER &amp; THE WIZARD WORLD FUCKJFDKJNQUTG"
1254,"i fucking HATE myself for FUCKING loving Harry Potter &amp; Fantastic Beasts so fucking,,,,, jk rowling DOES NOT deserve any of my coins,,,, BUT BITCHDHFjbawdhbdjjugjunfgjvh"
1255,"Having Johnny Depp in the Fantastic Beasts movies is really disappointing. My love for these movies is strong, but I don’t know if I’ll be able to sit there while an abuser in on the big screen."
1256,"Godzilla: King of the Monsters, Shazam, Aquaman, Fantastic Beasts: Crimes of Grindelwald!

Awesome looking films I need to watch in the next year!"
1257,"Today is a good Twitter day! Shazam trailer, Fantastic Beasts trailer... oh and Spencer Cox liked one of my comments!"
1258,"Finally watching Fantastic Beasts and Where to Find Them! It really is fantastic so far <U+0001F60D> "
1259,"i was going to go to bed and then the interviews started to roll out. the fantastic beasts cast don’t want me to sleep welp"
1260,"Fantastic beasts who? "
1261,"My live reaction to Fantastic Beasts 2: The Crimes of Grindelwald Trailer 2  Look at Dumbel seeing Grindel in the Mirror of Erised ^^   "
1262,"I just caught up on all the trailers from  so here’s some thoughts
Fantastic Beasts - Actually got me interested in the film. Too much Johnny Depp though
Godzilla - Looks good. They don’t seem to quite be teeing up the monster brawl I’m sure this will become"
1263,"Gonna watch fantastic beasts tonight"
1264,"Johnny Depp in his Fantastic Beasts character is giving me Tilda Swinton vibes.   "
1265,"not a fan of johnny depp being in the new fantastic beasts but it looks so so so so good"
1266,"Godzilla 2 trailer- NUT
Aquaman trailer- NUT
Shazam trailer- NUT
Fantastic Beasts trailer- aight"
1267,"Johnny Depp shouldn’t be in the new fantastic beasts movies. It stands against EVERYTHING Harry Potter was about. It is really heartbreaking that they are ruining this for so many fans.  "
1268,"I love fantastic beasts so let's <U+0001F44F>re<U+0001F44F> cast<U+0001F44F>Johnny <U+0001F44F>depp <U+0001F44F>with <U+0001F44F>Colin <U+0001F44F>Farrell"
1269,"First ""Fantastic Beasts"". Then ""Godzilla"". Now ... Damn, damn, damn. So much amazing trailers! I'm actually pleasantly surprised with our boy Aquaman here - the visuals are gorgeous and the movie looks like it will be the best DC movie for now. Well done,  !"
1270," trailer rankings so far:

1. Shazam
2. Glass
3. Fantastic Beasts
4. Aquaman
5. Godzilla: King Of The Monsters

Had hoped for better with Aquaman but confident  will deliver!"
1271,"""A new Fantastic Beasts trailer is out!""
Me: "
1272,"SDCC: Check Out A Full Trailer For Fantastic Beasts: The Crimes Of  Grindelwald     "
1273,"SDCC: Watch A Full Trailer For Fantastic Beasts: The Crimes Of Grindelwald  "
1274,"SDCC: Watch A Full Trailer For Fantastic Beasts: The Crimes Of Grindelwald  via "
1275,"SDCC: Check Out A Full Trailer For Fantastic Beasts: The Crimes Of Grindelwald       _MacPherson  _rowling"
1276,"""I never met a monster I couldn't love"". This looks great! Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  "
1277,"New 'Fantastic Beasts' Trailer Attempts To Recapture The Magic - Forbes "
1278,"‘Fantastic Beasts: The Crimes Of Grindelwald’ Comic-Con Trailer Released  "
1279,"  ahsjdhsksl. It’s the dutch words used to describe fantastic beasts/mythical creatures"
1280,"i just watched the new fantastic beasts trailer and oHMYGOD?"
1281,"I never really got into to the Harry Potter books or movies, but I really enjoyed the first Fantastic Beasts movie. Looking forward to this "
1282," OMFG I JUST SAW RHE NEW FANTASTIC BEASTS TRAILER AND IT LOOKS PHENOMENAL I CAN'T CONTAIN MY EXCITEMENT FOR THIS MOVIE"
1283,"Watch the Fantastic Beasts: Crimes of Grindelwald trailer from Comic-Con 2018 - CNET  "
1284,"Movie trailers I’ve seen today:
Fantastic Beasts - Looks incredible
Shazam - Looks like a good step for DC, finally
Teen Titans live action - Dear god this monstrosity looks even worse than Suicide Squad what the heck"
1285,"even tho i told myself i wouldn't, i watched the new trailer for fantastic beasts and grindelwald is what appears in the mirror of erised for dumbledore. oof we been knew but i wasn't expecting the sudden gay"
1286,"i just saw the new fantastic beasts trailer and i was already crying at the opening when they show hogwarts"
1287,"FANTASTIC BEASTS 2 Official Trailer  (2018) Crimes Of Grindelwald Movi...  via "
1288,"  Shameless tweet: "
1289,"  Shameless tweet: "
1290,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1291,"<U+0E09><U+0E31><U+0E19><U+0E0A><U+0E2D><U+0E1A><U+0E27><U+0E34><U+0E14><U+0E35><U+0E42><U+0E2D>   Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con"
1292,"the only people that actually matter from fantastic beasts are in this picture + colin farrell (we miss u) "
1293,"Johnny Depp Stops By Comic-Con in Character as Grindelwald Alongside 'Fantastic Beasts' Cast!  via "
1294,"Jude Law meets fans at Comic Con before Fantastic Beasts 2 panel  via "
1295,"FANTASTIC BEASTS: CRIMES OF GRINDELWALD Official Comic-Con Trailer  via _eyes_aicn"
1296,"Fantastic Beasts: The Crimes of Grindelwald Comic-Con Trailer (2018) | M...  via "
1297,"Fantastic Beasts has me interested, but my anticipation is much lower than for the first. Maybe it's Depp, maybe it's the ambitious franchise size, maybe it's Ezra Miller. Whatever it is, all I can really say is that I'll see it."
1298,"Retweeted Fantastic Beasts ():

The fate of one. The future of all. : The Crimes of Grindelwald arrives in theaters November 16.   "
1299,"WB today released the newest trailer for 

It releases November 16th in  and  

Watch it here :
"
1300,"my neighbors just heard me squeal over the Fantastic Beasts and The Crimes of Grindelwald trailer because HOLY!!!!"
1301,"Fantastic Beasts: The Crimes of Grindelwald trailer drops - and it looks epic "
1302,"Fantastic Beasts and Where to Find Them - Teaser Trailer [HD]  via "
1303,"Saya suka video   Fantastic Beasts: The Crimes of Grindelwald Trailer - Comic Con 2018"
1304,"I can’t wait for Fantastic Beasts <U+0001F62D><U+0001F60D>!"
1305,"An Aquaman, Shazam, Glass, Fantastic Beasts 2, AND A GODZILLA TRAILER TO BLESS MY DAY "
1306,"Not a fan of Depp and pissed he’s still in Fantastic beasts. I literally sighed a pissed off sigh when he turned out to be Grindelwald in the first one."
1307,"AND FANTASTIC BEASTS, i can’t rn"
1308,"The new Fantastic Beasts trailer was cool. Crazy that we get to see Nicolas Flamel; the alchemist who created the Sorcerer's stone. I think it's gonna better than the first one."
1309,"Is Johnny Depp still in Fantastic Beasts? Cause if so, I'm not watching that trailer or movie."
1310,"Did Harry Potter finally win over Das Kapital for the liberals' Bible?
"
1311,"I liked a  video  FANTASTIC BEASTS 2 Trailer 2 (2018)"
1312,"Fantastic Beasts: The Crimes of Grindelwald (Official Comic-Con Trailer)  "
1313,"  Hahaha fantastic beasts"
1314,"THE NEW TRAILER FOR FANTASTIC BEASTS LOOKS SO GOOD DHWJFJSND"
1315,"Aquaman looks so good despite whatever Momoa is trying to be. Shazam looks really fun but nothing amazing <U+0001F44C><U+0001F3FD> Godzilla King of Monsters <U+0001F631><U+0001F631><U+0001F631><U+0001F631><U+0001F4AA><U+0001F3FD><U+0001F4AA><U+0001F3FD><U+0001F4AA><U+0001F3FD> Fantastic Beasts <U+0001F525><U+0001F525><U+0001F525><U+0001F525> Except for Johnny Depo."
